AccelActuPosHSC1,EnSpdHSC1,MSLongAccelGHSC,EnToqActuExtdRngHSC1,VehSpdAvgDrvnHSC1,VehSpdAvgNonDrvnHSC1,AutocTrCmddGear_TCMHSC1,TrEstdGear_TCMHSC1,EnActuStdyStaToq_LSBHSC1,EnActuStdyStaToq_MSBHSC1,kickdown
0,1714.5,0,0,28.281,28.234,3,3,-847.5,848,0
0,1711.5,-0.01,0.5,28.281,28.016,3,3,-840.5,840,0
0,1727.5,-0.008,0,28.281,28.016,3,3,-840.5,840,0
0,1732,-0.016,-0.5,28.125,28.125,3,3,-848,848,0
0,1740.5,0.002,-0.5,28.125,28.125,3,3,-841,840,0
0,1729.5,0.006,-1,28.016,28.031,3,3,-842,840,0
0,1713.5,0.003,-2.5,28.016,28.031,3,3,-841.5,840,0
0,1716,0,-3,28,27.813,3,3,-843,840,0
0,1714.5,-0.006,-3.5,28,27.813,3,3,-843.5,840,0
0,1708.5,-0.016,-5,27.906,27.859,3,3,-845,840,0
0,1717.5,-0.018,-6,27.906,27.859,3,3,-845.5,840,0
0,1714,-0.005,-6.5,27.828,27.719,3,3,-847,840,0
0,1696.5,-0.005,-7.5,27.828,27.719,3,3,-847.5,840,0
0,1694.5,-0.019,-8.5,27.719,27.75,3,3,-841,832,0
0,1701,-0.021,-9.5,27.719,27.75,3,3,-842,832,0
0,1697.5,-0.018,-10,27.609,27.609,3,3,-843,832,0
1.961,1687,-0.019,-10.5,27.609,27.609,3,3,-843.5,832,0
13.333,1688.5,-0.013,-11,27.531,27.313,3,3,-848,840,0
29.804,1685.5,-0.013,-4,27.531,27.313,3,3,-843.5,840,0
38.431,1700.5,-0.01,-0.5,27.406,27.406,3,3,-842.5,840,0
38.431,1700.5,0.003,-3.5,27.406,27.406,3,3,-842,840,0
38.431,1688.5,0.006,4,27.328,27.203,3,3,-842,848,0
38.431,1711,0.005,7.5,27.328,27.203,3,3,-847.5,848,0
38.431,1716.5,0.003,-3,27.281,27.047,3,3,-843,848,0
38.824,1724.5,0.011,10,27.281,27.047,3,3,-843,848,0
38.824,1711.5,0.048,4.5,27.188,27.078,3,3,-843,856,0
38.824,1695,0.057,19.5,27.188,27.078,3,3,-847,872,0
38.824,1686.5,0.048,23,27.359,26.984,3,3,-844.5,872,0
38.824,1687.5,0.041,24.5,27.359,26.984,3,3,-840.5,872,0
38.824,1687,0.038,27.5,27.391,27.188,3,3,-848,880,0
38.824,1689,0.033,32,27.391,27.188,3,3,-845.5,880,0
38.824,1696,0.035,37,27.422,27.25,3,3,-842.5,880,0
38.824,1716.5,0.051,35.5,27.422,27.25,3,3,-847,880,0
38.824,1722,0.062,38.5,27.516,27.469,3,3,-842.5,888,0
38.824,1720.5,0.065,50,27.516,27.469,3,3,-841.5,896,0
38.824,1721.5,0.067,54.5,27.688,27.516,3,3,-846.5,904,0
38.824,1728.5,0.07,57.5,27.688,27.516,3,3,-845,904,0
38.824,1740,0.077,59,27.844,27.484,3,3,-843,904,0
38.824,1745.5,0.089,62.5,27.844,27.484,3,3,-847,912,0
38.824,1750,0.092,63,27.984,27.875,3,3,-845.5,912,0
38.824,1753.5,0.091,68,27.984,27.875,3,3,-844,912,0
38.824,1761.5,0.096,69.5,28.297,27.969,3,3,-842.5,912,0
38.824,1767,0.086,70.5,28.297,27.969,3,3,-842,912,0
38.824,1772.5,0.083,72,28.484,28.375,3,3,-847.5,920,0
37.255,1788.5,0.097,73,28.484,28.375,3,3,-847,920,0
27.843,1801.5,0.1,73,28.75,28.5,3,3,-844.5,920,0
0.784,1812,0.102,76,28.75,28.5,3,3,-845.5,920,0
0,1819,0.1,71,29,28.609,3,3,-840.5,912,0
0,1813.5,0.097,60.5,29,28.609,3,3,-845,896,0
0,1795.5,0.085,48,29.266,29.078,3,3,-841,888,0
0,1788,0.065,41.5,29.266,29.078,3,3,-841,880,0
0,1794.5,0.037,33,29.453,29.109,3,3,-840.5,872,0
0,1808,0.027,29,29.453,29.109,3,3,-841.5,864,0
0,1791,0.008,20.5,29.469,29.438,3,3,-843.5,864,0
0,1768,0.008,15.5,29.469,29.438,3,3,-847.5,864,0
0,1785,-0.008,15,29.516,29.297,3,3,-844,864,0
0,1785.5,0.002,18.5,29.516,29.297,3,3,-844,856,0
0,1769.5,0,12.5,29.375,29.391,3,3,-843,856,0
0,1824.5,-0.016,12.5,29.375,29.391,3,3,-845.5,856,0
6.667,1845,0,11.5,29.406,29.266,3,3,-845,856,0
22.353,1838,0.01,6,29.406,29.266,3,3,-844.5,856,0
39.216,1832,0.013,11.5,29.328,29.156,3,3,-845,856,0
39.608,1845,0.026,13.5,29.328,29.156,3,3,-840.5,856,0
40,1819.5,0.027,20,29.313,29.047,3,3,-841,864,0
40,1817.5,0.043,30,29.313,29.047,3,3,-845.5,880,0
40.392,1827,0.041,40,29.359,29.203,3,3,-841.5,880,0
40.392,1835.5,0.062,38,29.359,29.203,3,3,-847,888,0
40.392,1844.5,0.08,41.5,29.375,29.047,3,3,-842,888,0
40.784,1842,0.092,50,29.375,29.047,3,3,-844,896,0
40.784,1844,0.1,56,29.609,29.375,3,3,-845,904,0
40.784,1858.5,0.105,61,29.609,29.375,3,3,-848,904,0
40.784,1860,0.107,61.5,29.859,29.406,3,3,-841.5,904,0
40.784,1856.5,0.105,63.5,29.859,29.406,3,3,-841.5,912,0
40.784,1866,0.091,64.5,30.156,29.906,3,3,-841.5,912,0
40.784,1872.5,0.092,66,30.156,29.906,3,3,-843,912,0
40.784,1881.5,0.096,70.5,30.328,29.969,3,3,-848,920,0
40.392,1897.5,0.091,70.5,30.328,29.969,3,3,-847,920,0
40.392,1902,0.094,72.5,30.594,30.469,3,3,-845.5,920,0
38.824,1903.5,0.089,73,30.594,30.469,3,3,-845,920,0
30.98,1915,0.091,74,30.797,30.578,3,3,-846,920,0
12.157,1923.5,0.099,72.5,30.797,30.578,3,3,-841.5,912,0
0,1912.5,0.088,62.5,31.078,30.875,3,3,-841.5,904,0
0,1908,0.065,58,31.078,30.875,3,3,-844,896,0
0,1912,0.045,50.5,31.297,31.047,3,3,-841,888,0
0,1927.5,0.032,44.5,31.297,31.047,3,3,-847.5,888,0
0,1936.5,0.037,37.5,31.328,31.156,3,3,-843.5,872,0
0,1926,0.033,29.5,31.328,31.156,3,3,-846,872,0
0,1887,0,23,31.422,31.297,3,3,-845,864,0
0,1894,0.008,15,31.422,31.297,3,3,-841,856,0
0,1890,0.005,12.5,31.297,31.328,3,3,-840.5,856,0
0,1873,-0.033,14.5,31.297,31.328,3,3,-843,856,0
0,1939.5,-0.013,16,31.328,31.25,3,3,-844,856,0
0,1945,-0.003,12,31.328,31.25,3,3,-844,856,0
0,1963,0.016,11.5,31.25,31.156,3,3,-844.5,856,0
0,1959.5,0.005,10.5,31.25,31.156,3,3,-844.5,856,0
0,1962.5,0.027,10,31.25,31.141,3,3,-846,856,0
0,1927,0.029,10,31.25,31.141,3,3,-847,856,0
0,1903.5,0.011,8.5,31.234,30.844,3,3,-848,856,0
0,1904.5,-0.002,8,31.234,30.844,3,3,-841,848,0
0,1906,0.008,7,31.109,31.219,3,3,-841,848,0
0,1909.5,0.005,7,31.109,31.219,3,3,-841.5,848,0
12.157,1911.5,0,6.5,31.219,31.109,3,3,-842,848,0
32.549,1914.5,0.006,6.5,31.219,31.109,3,3,-840.5,848,0
39.216,1908,0,7.5,31.094,30.828,3,3,-840.5,848,0
39.608,1912,0.003,8,31.094,30.828,3,3,-845.5,856,0
39.608,1923,0.002,14,31.047,30.938,3,3,-841.5,856,0
39.608,1957.5,0.008,11.5,31.047,30.938,3,3,-847.5,856,0
39.608,1952.5,0.053,15.5,30.969,30.938,3,3,-840.5,864,0
39.608,1938.5,0.075,26.5,30.969,30.938,3,3,-848,888,0
39.608,1935.5,0.069,40.5,31.156,30.797,3,3,-842.5,888,0
39.608,1941,0.083,40.5,31.156,30.797,3,3,-844,888,0
39.608,1947,0.081,49,31.219,31.047,3,3,-841.5,888,0
39.608,1945,0.085,51.5,31.219,31.047,3,3,-842.5,896,0
39.608,1951.5,0.085,51.5,31.5,31.188,3,3,-842,896,0
39.608,1959.5,0.081,53,31.5,31.188,3,3,-840.5,896,0
39.608,1960.5,0.073,61,31.672,31.516,3,3,-845.5,904,0
40,1978,0.078,58.5,31.672,31.516,3,3,-844,904,0
40,1986,0.091,62,31.844,31.578,3,3,-842,904,0
40,1983.5,0.091,64,31.844,31.578,3,3,-846,912,0
40,1979.5,0.081,65.5,32.109,31.953,3,3,-845,912,0
40,1990,0.072,66,32.109,31.953,3,3,-843,912,0
40,2014.5,0.077,68,32.297,31.938,3,3,-843,912,0
40,2024.5,0.086,70.5,32.297,31.938,3,3,-841,912,0
40,2017.5,0.096,71,32.547,32.344,3,3,-842,912,0
40,2019.5,0.091,73.5,32.547,32.344,3,3,-841,912,0
40,2035,0.089,74,32.75,32.531,3,3,-844,920,0
40,2056,0.099,78.5,32.75,32.531,3,3,-847.5,928,0
40,2059.5,0.094,79.5,33,32.859,3,3,-840.5,920,0
40,2067,0.11,79.5,33,32.859,3,3,-841.5,920,0
40,2071,0.096,78,33.266,32.813,3,3,-842.5,920,0
40,2076,0.102,77,33.266,32.813,3,3,-843.5,920,0
40,2086.5,0.096,76,33.5,33.234,3,3,-844.5,920,0
40,2095,0.102,75,33.5,33.234,3,3,-844.5,920,0
40,2105,0.102,75.5,33.797,33.609,3,3,-844,920,0
40,2113,0.099,76,33.797,33.609,3,3,-843.5,920,0
40,2126,0.094,76.5,34.094,33.969,3,3,-843.5,920,0
40,2134,0.104,77,34.094,33.969,3,3,-843.5,920,0
40,2145.5,0.108,76.5,34.359,34.188,3,3,-843.5,920,0
38.824,2156,0.108,77,34.359,34.188,3,3,-842,920,0
28.627,2164.5,0.102,78.5,34.656,34.453,3,3,-841.5,920,0
6.275,2178.5,0.11,78,34.656,34.453,3,3,-844.5,920,0
0,2181.5,0.11,74,34.938,34.703,3,3,-847.5,920,0
0,2180,0.105,70,34.938,34.703,3,3,-841.5,912,0
0,2175.5,0.088,58,35.219,35.016,3,3,-847,896,0
0,2157,0.075,45,35.219,35.016,3,3,-848,888,0
0,2143.5,0.029,33,35.484,35.188,3,3,-840.5,872,0
0,2168,0.006,30.5,35.484,35.188,3,3,-845,872,0
0,2170.5,0.003,27.5,35.469,35.484,3,3,-848,872,0
0,2195.5,0.008,26,35.469,35.484,3,3,-845,864,0
0,2196.5,0.018,20.5,35.469,35.438,3,3,-848,864,0
0,2191.5,0.011,14.5,35.469,35.438,3,3,-842,856,0
0,2182,0.022,14,35.438,35.391,3,3,-843.5,856,0
0,2175,0.011,11,35.438,35.391,3,3,-845,856,0
0,2176,0.003,10,35.469,35.297,3,3,-846.5,856,0
0,2181,0,8.5,35.469,35.297,3,3,-847,856,0
0,2182.5,0.003,8,35.406,35.297,3,3,-840.5,848,0
0,2180.5,0.013,7,35.406,35.297,3,3,-841,848,0
0,2167.5,0.008,6.5,35.328,35.25,3,3,-842,848,0
0,2164.5,-0.013,6,35.328,35.25,3,3,-842.5,848,0
0,2157.5,-0.018,5.5,35.313,35.266,3,3,-842.5,848,0
0,2162.5,-0.021,5.5,35.313,35.266,3,3,-843,848,0
0,2155.5,-0.027,5,35.188,35.078,3,3,-843.5,848,0
0,2156,-0.03,4.5,35.188,35.078,3,3,-843.5,848,0
0,2151.5,-0.045,3.5,35.063,34.938,3,3,-844.5,848,0
0,2145,-0.051,3.5,35.063,34.938,3,3,-845,848,0
0,2132.5,-0.054,3,34.859,34.625,3,3,-845,848,0
0,2119,-0.065,2.5,34.859,34.625,3,3,-845.5,848,0
0,2113,-0.062,2.5,34.578,34.344,3,3,-846,848,0
0,2106,-0.078,1.5,34.578,34.344,3,3,-847,848,0
0,2099,-0.072,1.5,34.344,34.031,3,3,-847,848,0
0,2078.5,-0.077,1,34.344,34.031,3,3,-847,848,0
0,2072.5,-0.078,0,34.016,33.328,3,3,-847.5,848,0
0,2052,-0.092,0,34.016,33.328,3,3,-848,848,0
0,2048.5,-0.092,0,33.703,33.547,3,3,-840.5,840,0
0,2042.5,-0.086,-0.5,33.703,33.547,3,3,-841.5,840,0
0,2022.5,-0.085,-0.5,33.297,33.141,3,3,-841,840,0
0,2014.5,-0.091,-1,33.297,33.141,3,3,-841,840,0
0,2008,-0.089,-1.5,32.938,32.859,3,3,-842,840,0
0,1985.5,-0.091,-2,32.938,32.859,3,3,-842.5,840,0
0,1986.5,-0.089,-2.5,32.547,32.406,3,3,-843.5,840,0
0,1973,-0.088,-3.5,32.547,32.406,3,3,-845,840,0
0,1941.5,-0.096,-5,32.234,32.016,3,3,-846,840,0
0,1931.5,-0.094,-6,32.234,32.016,3,3,-846.5,840,0
0,1909,-0.097,-6.5,31.828,31.719,3,3,-846.5,840,0
0,1898,-0.089,-8,31.828,31.719,3,3,-848,840,0
0,1890,-0.113,-8.5,31.406,31.484,3,3,-841,832,0
0,1890.5,-0.116,-9,31.406,31.484,3,3,-841,832,0
0,1892.5,-0.11,-9,31.016,30.828,3,3,-842.5,832,0
0,1878,-0.1,-11.5,31.016,30.828,3,3,-843.5,832,0
0,1864,-0.094,-11.5,30.656,30.516,3,3,-844,832,0
0,1836.5,-0.104,-12,30.656,30.516,3,3,-844.5,832,0
0,1828,-0.112,-12.5,30.281,30.109,3,3,-845,832,0
0,1819.5,-0.121,-12.5,30.281,30.109,3,3,-845,832,0
0,1814,-0.116,-12.5,29.766,29.781,3,3,-845,832,0
0,1798.5,-0.108,-12.5,29.766,29.781,3,3,-845.5,832,0
0,1782.5,-0.102,-14,29.344,29.328,3,3,-846,832,0
0,1762,-0.104,-13.5,29.344,29.328,3,3,-846,832,0
0,1751.5,-0.113,-14,28.938,28.844,3,3,-846,832,0
0,1742,-0.113,-14,28.938,28.844,3,3,-846,832,0
0,1729.5,-0.11,-14,28.406,28.375,3,3,-846,832,0
0,1709.5,-0.112,-14,28.406,28.375,3,3,-846,832,0
0,1697,-0.115,-14,28.094,27.938,3,3,-845.5,832,0
0,1681,-0.112,-13.5,28.094,27.938,3,3,-846,832,0
0,1672.5,-0.118,-14,27.625,27.578,3,3,-846,832,0
0,1660,-0.126,-13.5,27.625,27.578,3,3,-846,832,0
0,1638.5,-0.123,-13.5,27.172,27.125,3,3,-845.5,832,0
0,1626,-0.118,-13.5,27.172,27.125,3,3,-845.5,832,0
0,1611.5,-0.121,-13.5,26.656,26.609,3,3,-847,832,0
0,1597,-0.118,-15,26.656,26.609,3,3,-847,832,0
0,1588.5,-0.123,-15,26.203,26.156,3,3,-847,832,0
0,1571,-0.12,-15,26.203,26.156,3,3,-847,832,0
0,1556.5,-0.116,-15,25.75,25.547,3,3,-847,832,0
0,1543,-0.112,-15,25.75,25.547,3,3,-846.5,832,0
0,1527,-0.116,-15,25.297,25.094,3,3,-846.5,832,0
0,1512.5,-0.12,-15,25.297,25.094,3,3,-847,832,0
0,1496.5,-0.128,-14.5,24.766,24.719,3,3,-846.5,832,0
0,1485.5,-0.123,-14.5,24.766,24.719,3,3,-846.5,832,0
0,1466,-0.116,-14.5,24.359,24.328,3,3,-846.5,832,0
0,1454.5,-0.113,-14.5,24.359,24.328,3,3,-846.5,832,0
0,1443.5,-0.12,-14.5,23.875,23.828,3,3,-846.5,832,0
0,1426.5,-0.118,-14.5,23.875,23.828,3,3,-846.5,832,0
0,1414,-0.118,-14.5,23.375,23.375,3,3,-846.5,832,0
0,1402.5,-0.105,-14.5,23.375,23.375,3,3,-846.5,832,0
0,1384,-0.105,-14.5,22.969,22.953,3,3,-846.5,832,0
0,1373.5,-0.107,-14,22.969,22.953,3,3,-846,832,0
0,1363.5,-0.089,-14,22.484,22.453,3,3,-846,832,0
0,1350.5,-0.085,-14,22.484,22.453,3,3,-846,832,0
0,1342,-0.077,-14,22.156,22.047,3,3,-846,832,0
0,1333.5,-0.065,-14,22.156,22.047,3,3,-846,832,0
0,1324,-0.062,-14,21.797,21.625,3,3,-846,832,0
0,1315,-0.059,-14,21.797,21.625,3,3,-846,832,0
0,1304,-0.048,-14,21.516,21.328,3,3,-846,832,0
0,1297.5,-0.041,-14,21.516,21.328,3,3,-846,832,0
0,1291.5,-0.038,-14,21.266,21.219,3,3,-846,832,0
0,1286,-0.03,-14,21.266,21.219,3,3,-846,832,0
0,1280,-0.026,-14,21.063,21,3,3,-846,832,0
0,1274.5,-0.026,-14,21.063,21,3,3,-846,832,0
0,1269,-0.033,-14,20.859,20.875,3,3,-846,832,0
0,1262.5,-0.03,-14,20.859,20.875,3,3,-846,832,0
0,1257.5,-0.022,-14,20.719,20.547,3,3,-846,832,0
0,1253,-0.026,-13.5,20.719,20.547,3,3,-845.5,832,0
0,1248,-0.021,-13.5,20.609,20.531,3,3,-845.5,832,0
0,1243.5,-0.027,-13.5,20.609,20.531,3,3,-845.5,832,0
0,1238,-0.024,-13.5,20.438,20.359,3,3,-845.5,832,0
0,1233,-0.03,-13.5,20.438,20.359,3,3,-845.5,832,0
0,1228.5,-0.019,-13.5,20.266,20.219,3,3,-845.5,832,0
0,1223.5,-0.029,-13.5,20.266,20.219,3,3,-845.5,832,0
0,1218,-0.018,-13.5,20.125,20.016,3,3,-845.5,832,0
0,1213.5,-0.021,-13.5,20.125,20.016,3,3,-845.5,832,0
0,1209,-0.024,-13.5,20,19.984,3,3,-845.5,832,0
0,1204,-0.032,-13.5,20,19.984,3,3,-845.5,832,0
0,1199,-0.032,-13.5,19.828,19.766,3,3,-845.5,832,0
0,1194,-0.029,-13.5,19.828,19.766,3,3,-845.5,832,0
0,1189,-0.029,-13.5,19.641,19.469,3,3,-845.5,832,0
0,1184.5,-0.024,-13.5,19.641,19.469,3,3,-845.5,832,0
0,1180,-0.026,-13.5,19.5,19.516,3,3,-845.5,832,0
0,1175,-0.027,-13.5,19.5,19.516,3,3,-845.5,832,0
0,1170,-0.03,-13.5,19.375,19.406,3,3,-845.5,832,0
0,1165.5,-0.024,-13.5,19.375,19.406,3,3,-845.5,832,0
0,1160,-0.024,-13.5,19.188,19.047,3,3,-845.5,832,0
0,1156,-0.024,-13.5,19.188,19.047,3,3,-845.5,832,0
0,1150.5,-0.03,-13.5,19.063,19,3,3,-845,832,0
0,1145.5,-0.024,-13,19.063,19,3,3,-845,832,0
0,1140,-0.029,-13,18.906,18.938,3,3,-845,832,0
0,1137,-0.026,-13,18.906,18.938,3,3,-845,832,0
0,1131.5,-0.027,-13,18.75,18.75,3,3,-845,832,0
0,1126,-0.027,-13,18.75,18.75,3,3,-845,832,0
0,1120.5,-0.029,-13,18.625,18.547,3,3,-845,832,0
0,1116,-0.026,-13,18.625,18.547,3,3,-845,832,0
0,1111,-0.026,-13,18.438,18.344,3,3,-845,832,0
0,1106,-0.027,-13,18.438,18.344,3,3,-845,832,0
0,1104.5,-0.029,-13,18.297,18.25,3,3,-845,832,0
0,1099,-0.026,-13,18.297,18.25,3,3,-845,832,0
0,1094,-0.03,-13,18.156,18.047,3,3,-845,832,0
0,1088.5,-0.022,-13,18.156,18.047,3,3,-845,832,0
0,1082.5,-0.027,-13,18.016,17.859,3,3,-845,832,0
0,1077.5,-0.026,-13,18.016,17.859,3,3,-845,832,0
0,1074,-0.026,-13,17.797,17.75,13,13,-845,832,0
0,1064,-0.011,-13,17.797,17.75,13,13,-845,832,0
0,1041.5,-0.003,-13,17.672,17.609,13,13,-846,840,0
0,1026,-0.002,-6,17.672,17.609,13,13,-846,840,0
0,984.5,0,-6,17.578,17.438,13,13,-846,856,0
0,981,0.003,13,17.578,17.438,13,13,-842.5,856,0
0,985.5,0,13.5,17.531,17.344,13,13,-848,864,0
0,999,0.002,19,17.531,17.344,13,13,-840.5,864,0
0,1027.5,0,25.5,17.406,17.266,13,13,-845,872,0
0,1062.5,0.006,27,17.406,17.266,13,13,-843,872,0
0,1087.5,0.002,29,17.344,17.328,13,13,-842,872,0
0,1131,0.005,30,17.344,17.328,13,13,-842,872,0
0,1174,0.005,30.5,17.328,17.203,13,13,-840.5,872,0
0,1217.5,0.006,30.5,17.328,17.203,13,13,-848,880,0
0,1260.5,0,32,17.219,17.219,13,13,-840.5,872,0
0,1311,0.003,32.5,17.219,17.219,13,13,-840.5,872,0
0,1345,0.005,31.5,17.156,17.078,13,13,-847.5,880,0
0,1382,0.006,31.5,17.156,17.078,13,13,-841.5,872,0
0,1418,0.006,29,17.141,17.031,13,13,-844,872,0
0,1468,0.005,26.5,17.141,17.031,13,13,-848,872,0
0,1499.5,0.006,22.5,17.078,16.891,13,13,-843,864,0
0,1539,0.003,19.5,17.078,16.891,13,13,-847.5,864,0
0,1571.5,0.003,14.5,17.031,17.016,13,13,-843,856,0
0,1589.5,0.003,11.5,17.031,17.016,13,13,-845,856,0
0,1609.5,-0.002,9.5,16.953,16.969,13,13,-848,856,0
0,1622,0,6,16.953,16.969,13,13,-841.5,848,0
0,1627.5,0.005,5,16.938,16.859,13,13,-842.5,848,0
0,1628,0.008,4.5,16.938,16.859,13,13,-843.5,848,0
0,1626.5,0.005,5,16.875,16.828,13,13,-843,848,0
0,1627.5,0.005,4.5,16.875,16.828,13,13,-843.5,848,0
0,1627,0.006,5.5,16.813,16.688,13,13,-843,848,0
0,1620.5,0,5,16.813,16.688,13,13,-842.5,848,0
0,1607.5,0,5,16.781,16.734,13,13,-841.5,848,0
0,1608,0.003,7.5,16.781,16.734,13,13,-841,848,0
0,1607.5,0.003,7,16.734,16.625,13,13,-840.5,848,0
0,1601.5,0.006,7,16.734,16.625,13,13,-841,848,0
0,1599.5,0.01,8,16.688,16.656,13,13,-848,856,0
0,1598.5,0.003,7.5,16.688,16.656,13,13,-840.5,848,0
0,1595.5,0.006,7,16.641,16.594,13,13,-841,848,0
0,1598,0.008,-5,16.641,16.594,13,13,-841,848,0
0,1590.5,0.005,7,16.609,16.5,13,13,-847.5,856,0
0,1592.5,0.002,7,16.609,16.5,13,13,-840.5,848,0
0,1596,0.006,7,16.531,16.469,13,13,-842.5,848,0
0,1595,0.006,6,16.531,16.469,13,13,-841.5,848,0
0,1595.5,0.003,6,16.5,16.375,13,13,-842.5,848,0
0,1596,0.003,6,16.5,16.375,13,13,-843,848,0
0,1592.5,0.002,5,16.438,16.438,13,13,-842,848,0
0,1591.5,0.008,4.5,16.438,16.438,13,13,-843,848,0
0,1589,0.003,6.5,16.375,16.188,13,13,-843.5,848,0
0,1589.5,0.003,5.5,16.375,16.188,13,13,-843,848,0
0,1588,0.003,4,16.359,16.25,13,13,-843.5,848,0
0,1582.5,0.006,6.5,16.359,16.25,13,13,-843,848,0
0,1582,0.006,5,16.297,16.297,13,13,-842,848,0
0,1584.5,0.01,4.5,16.297,16.297,13,13,-843,848,0
0,1578,0,5,16.281,16.078,13,13,-843,848,0
0,1572,0.003,4.5,16.281,16.078,13,13,-842.5,848,0
0.392,1573.5,0.005,5.5,16.203,16.156,13,13,-843,848,0
0.784,1572,0.005,6.5,16.203,16.156,2,2,-843,848,0
0.784,1568,0.008,5,16.172,16.109,2,2,-842.5,848,0
0.784,1568,0.006,5.5,16.172,16.109,2,2,-845.5,848,0
0.784,1563.5,0.002,3.5,16.141,16,2,2,-844,848,0
0.784,1561.5,0.003,3,16.141,16,2,2,-844.5,848,0
0.784,1558.5,0.005,3,16.063,16.078,2,2,-845,848,0
0.784,1553.5,0.01,3,16.063,16.078,2,2,-845.5,848,0
0.784,1544.5,0.01,2,16.047,16,2,2,-846.5,848,0
0.784,1533.5,0.011,2.5,16.047,16,2,2,-846.5,848,0
0.784,1522,0.008,1.5,15.969,15.906,2,2,-846.5,848,0
0.784,1512,0.005,1,15.969,15.906,2,2,-847.5,848,0
0.784,1506,0.008,1,16,15.875,2,2,-848,848,0
0.784,1494,0.005,0,16,15.875,2,2,-848,848,0
0.784,1486,-0.002,0,15.859,15.938,2,2,-848,848,0
0.784,1476.5,-0.014,0,15.859,15.938,2,2,-840.5,840,0
1.176,1484,-0.045,-1,15.781,15.766,2,2,-841,840,0
1.961,1504.5,-0.04,-1,15.781,15.766,2,2,-841,840,0
3.529,1512,-0.024,-1.5,15.719,15.719,2,2,-841.5,840,0
4.314,1513.5,-0.005,-1.5,15.719,15.719,2,2,-841,840,0
4.314,1511.5,0.005,-1,15.516,15.516,2,2,-840.5,840,0
4.314,1499,0.006,0,15.516,15.516,2,2,-848,848,0
4.314,1494.5,0.005,0,15.5,15.375,2,2,-848,848,0
4.314,1482.5,0.006,0,15.5,15.375,2,2,-848,848,0
5.098,1475,0.008,0.5,15.391,15.344,2,2,-847.5,848,0
6.275,1468.5,0,0.5,15.391,15.344,2,2,-847,848,0
6.667,1456,0.003,1,15.328,15.344,2,2,-846,848,0
6.667,1448.5,0.002,2.5,15.328,15.344,2,2,-845,848,0
6.667,1445,-0.013,3,15.328,15.219,2,2,-843.5,848,0
6.667,1456.5,-0.021,4.5,15.328,15.219,2,2,-843.5,848,0
6.667,1472,-0.008,5,15.156,15.281,2,2,-842.5,848,0
6.667,1475.5,0.003,6,15.156,15.281,2,2,-842,848,0
6.667,1475,0.003,6,15.125,15.063,2,2,-841.5,848,0
6.667,1475.5,0.003,6.5,15.125,15.063,2,2,-841,848,0
6.667,1476,0.01,7,15.078,14.906,2,2,-841,848,0
6.667,1479,0.011,7.5,15.078,14.906,2,2,-848,856,0
6.667,1470.5,0.029,8,15,14.922,2,2,-848,856,0
6.667,1455.5,0.027,8.5,15,14.922,2,2,-847.5,856,0
6.667,1437,0.018,9,15.047,14.969,2,2,-845.5,856,0
6.667,1434.5,0.016,10.5,15.047,14.969,2,2,-845,856,0
7.059,1438,0.008,11,15.031,15.016,2,2,-846.5,856,0
7.059,1444,0.01,8.5,15.031,15.016,2,2,-841,848,0
7.059,1447,0.011,6.5,15.063,14.938,2,2,-840.5,848,0
7.059,1447.5,0.013,7,15.063,14.938,2,2,-847.5,856,0
7.059,1449,0.022,8,15,14.953,2,2,-846.5,856,0
7.059,1448.5,0.019,10.5,15,14.953,2,2,-846,856,0
7.059,1446,0.024,11.5,14.984,14.984,2,2,-844.5,856,0
7.059,1439.5,0.027,12,14.984,14.984,2,2,-843,856,0
7.059,1439,0.016,12.5,15,14.938,2,2,-843.5,856,0
7.059,1441.5,0.018,12,15,14.938,2,2,-844.5,856,0
7.451,1444.5,0.016,11.5,14.969,14.938,2,2,-844.5,856,0
7.451,1445.5,0.021,12,14.969,14.938,2,2,-844,856,0
7.451,1447,0.022,12.5,15,15,2,2,-844,856,0
7.451,1449,0.022,12,15,15,2,2,-844,856,0
7.451,1447.5,0.026,12,15.016,14.938,2,2,-843,856,0
7.451,1447.5,0.026,13,15.016,14.938,2,2,-842.5,856,0
7.451,1448.5,0.024,13.5,15.063,15.172,2,2,-842,856,0
7.843,1449.5,0.024,13.5,15.063,15.172,2,2,-843,856,0
9.804,1452,0.026,13.5,15.063,14.922,2,2,-842.5,856,0
10.588,1454,0.024,14,15.063,14.922,2,2,-841.5,856,0
10.588,1454.5,0.026,14.5,15.109,15.078,2,2,-842,856,0
10.98,1453.5,0.024,14,15.109,15.078,2,2,-842,856,0
10.98,1454,0.022,14,15.125,15.125,2,2,-841.5,856,0
10.98,1457.5,0.026,15.5,15.125,15.125,2,2,-847,864,0
10.98,1465.5,0.03,17.5,15.188,15.031,2,2,-845,864,0
10.98,1471.5,0.035,19.5,15.188,15.031,2,2,-844.5,864,0
10.98,1476,0.043,19.5,15.172,15.141,2,2,-844,864,0
10.98,1472.5,0.045,20,15.172,15.141,2,2,-844.5,864,0
10.98,1468.5,0.041,20,15.234,15.156,2,2,-844,864,0
10.98,1469,0.037,19.5,15.234,15.156,2,2,-844,864,0
10.98,1473,0.033,20.5,15.328,15.188,2,2,-844.5,864,0
10.98,1480,0.03,20,15.328,15.188,2,2,-844.5,864,0
